order_id,customer_id,order_timestamp,product_id,quantity,unit_price,currency
O002460,C00110,2026-02-14T20:12:00,P001,2,80.57,GBP
O002461,C00417,2026-02-19T16:11:00,P002,1,144.9,GBP
O002462,C00096,2026-02-05T20:20:00,P005,2,97.81,GBP
O002463,C00978,2026-01-23T01:47:00,P002,2,146.41,GBP
O002464,C00452,2026-01-07T12:23:00,P001,4,78.13,GBP
O002465,C00690,2026-03-17T19:00:00,P002,2,155.28,GBP
O002466,C00885,2026-02-09T19:39:00,P002,4,144.77,GBP
O002467,C00345,2026-06-30T22:57:00,P003,2,24.96,GBP
O002468,C00832,2026-01-20T14:45:00,P005,3,82.65,GBP
O002469,C00363,2026-06-02T01:49:00,P002,2,146.54,GBP
O002470,C00364,2026-03-14T05:24:00,P002,3,148.22,GBP
O002471,C00448,2026-04-19T15:25:00,P004,2,36.71,GBP
O002472,C00172,2026-04-15T23:49:00,P004,4,34.22,GBP
O002473,C00312,2026-06-14T15:01:00,P005,3,81.2,GBP
O002474,C00770,2026-03-27T05:40:00,P002,2,143.82,GBP
O002475,C00709,2026-01-12T12:17:00,P005,3,95.06,GBP
O002476,C00994,2026-02-07T12:30:00,P003,1,25.51,GBP
O002477,C00385,2026-03-11T07:49:00,P004,4,32.07,GBP
O002478,C00041,2026-06-27T22:04:00,P002,4,143.69,GBP
O002479,C00935,2026-02-26T02:21:00,P001,1,78.84,GBP
O002480,C00357,2026-04-08T11:42:00,P002,3,161.63,GBP
O002481,C00190,2026-01-24T03:16:00,P003,2,23.89,GBP
O002482,C00262,2026-01-02T03:11:00,P003,3,22.61,GBP
O002483,C00219,2026-06-13T15:52:00,P005,1,98.55,GBP
O002484,C00721,2026-05-15T14:11:00,P005,2,81.47,GBP
O002485,C00347,2026-05-15T12:36:00,P003,2,27.42,GBP
O002486,C00438,2026-03-08T10:56:00,P003,4,25.66,GBP
O002487,C00383,2026-06-06T15:19:00,P005,4,91.16,GBP
O002488,C00267,2026-02-04T11:55:00,P003,1,27.1,GBP
O002489,C00749,2026-03-19T07:16:00,P004,4,35.2,GBP
O002490,C00335,2026-04-14T17:34:00,P003,4,25.42,GBP
O002491,C00908,2026-06-22T18:01:00,P003,4,22.8,GBP
O002492,C00536,2026-06-14T14:42:00,P004,3,37.97,GBP
O002493,C00239,2026-01-15T17:27:00,P001,1,77.33,GBP
O002494,C00557,2026-04-14T14:59:00,P005,3,93.13,GBP
O002495,C00383,2026-01-28T03:40:00,P005,2,97.24,GBP
O002496,C00823,2026-03-14T14:05:00,P004,2,31.99,GBP
O002497,C00476,2026-03-28T05:50:00,P002,1,148.16,GBP
O002498,C00021,2026-01-03T05:00:00,P005,3,98.29,GBP
O002499,C00890,2026-06-06T21:52:00,P004,1,32.82,GBP
O002500,C00821,2026-05-24T16:35:00,P003,3,24.75,GBP
